Entity,Code,Year,"GDP, PPP (constant 2017 international $)",Annual CO₂ emissions,Annual consumption-based CO₂ emissions
Namibia,NAM,1990,8519975424,0,0
Namibia,NAM,1991,9215683584,1055232,1055232
Namibia,NAM,1992,9878231040,1150496,1150496
Namibia,NAM,1993,9722200064,1388656,1388656
Namibia,NAM,1994,9890382848,1571856,1571856
Namibia,NAM,1995,10276009984,1619488,1619488
Namibia,NAM,1996,10603951104,1722080,1722080
Namibia,NAM,1997,11051448320,1769712,1769712
Namibia,NAM,1998,11415216128,1817344,1817344
Namibia,NAM,1999,11799826432,1663456,1663456
Namibia,NAM,2000,12211898368,1604832,1574838.5
Namibia,NAM,2001,12355747840,2011535.9,2006635
Namibia,NAM,2002,12947423232,1788032,1616548.9
Namibia,NAM,2003,13496367104,1883296,1684984.8
Namibia,NAM,2004,15152310272,1971232,1920362.2
Namibia,NAM,2005,15535552512,2311984,2257544.8
Namibia,NAM,2006,16634408960,2337632,2182553.8
Namibia,NAM,2007,17528348672,2264352,2535919.2
Namibia,NAM,2008,17992818688,2704032,3264968.2
Namibia,NAM,2009,18046070784,2762656,2973980
Namibia,NAM,2010,19135918080,2839600,7517224
Namibia,NAM,2011,20110192640,2782096,7432663.5
Namibia,NAM,2012,21128105984,3355055,9606961
Namibia,NAM,2013,22314391552,2567728,9679200
Namibia,NAM,2014,23673899008,3677997,12055205
Namibia,NAM,2015,24683395072,3851304,11582593
Namibia,NAM,2016,24691736576,4051196,11734934
Namibia,NAM,2017,24438091776,4216153,9720260
Namibia,NAM,2018,24697120768,4154920,9138003
Namibia,NAM,2019,24477786112,4107047,9407905
Namibia,NAM,2020,22397138944,3945144,9094785
Namibia,NAM,2021,,4014822,
Nauru,NRU,1990,,124576,
Nauru,NRU,1991,,124576,
Nauru,NRU,1992,,120912,
Nauru,NRU,1993,,113584,
Nauru,NRU,1994,,109920,
Nauru,NRU,1995,,106256,
Nauru,NRU,1996,,102592,
Nauru,NRU,1997,,102592,
Nauru,NRU,1998,,98928,
Nauru,NRU,1999,,91600,
Nauru,NRU,2000,,84272,
Nauru,NRU,2001,,80608,
Nauru,NRU,2002,,76944,
Nauru,NRU,2003,,65952,
Nauru,NRU,2004,55231024,65952,
Nauru,NRU,2005,53557356,62288,
Nauru,NRU,2006,58578360,43968,
Nauru,NRU,2007,45189020,43968,
Nauru,NRU,2008,55231024,43968,
Nauru,NRU,2009,60252024,40304,
Nauru,NRU,2010,66946696,43968,
Nauru,NRU,2011,73641368,40304,
Nauru,NRU,2012,82009704,43968,
Nauru,NRU,2013,107114712,47632,
Nauru,NRU,2014,135567056,51296,
Nauru,NRU,2015,140588064,54960,
Nauru,NRU,2016,145609056,51296,
Nauru,NRU,2017,137240720,54960,
Nauru,NRU,2018,145609056,54960,
Nauru,NRU,2019,145609056,54960,
Nauru,NRU,2020,147282736,58006,
Nauru,NRU,2021,,59611,
Nepal,NPL,1990,30563532800,721436,1154176.4
Nepal,NPL,1991,32509863936,1026311.06,1523927.4
Nepal,NPL,1992,33844852736,1232929,1728800.8
Nepal,NPL,1993,35147829248,1397333,1911873.1
Nepal,NPL,1994,38035574784,1619432,2130846.5
Nepal,NPL,1995,39354818560,2308915,2790631.8
Nepal,NPL,1996,41451757568,2352779,2818993.5
Nepal,NPL,1997,43544494080,2641111,3062488.2
Nepal,NPL,1998,44857966592,2223327,4092871.8
Nepal,NPL,1999,46837358592,3191083,6211559
Nepal,NPL,2000,49741275136,3037431,2689933.8
Nepal,NPL,2001,52128800768,3236078,3971436.5
Nepal,NPL,2002,52191428608,2596383,3665941
Nepal,NPL,2003,54250401792,2810383,2544234.5
Nepal,NPL,2004,56790732800,2582410,4309039
Nepal,NPL,2005,58766585856,2986772,4603832.5
Nepal,NPL,2006,60743856128,2456469,4287801
Nepal,NPL,2007,62816165888,2570341,4752579.5
Nepal,NPL,2008,66650869760,3351788,6099214
Nepal,NPL,2009,69672206336,4129352,3673551.5
Nepal,NPL,2010,73027903488,4824304,4435406.5
Nepal,NPL,2011,75526799360,5220429,4828275.5
Nepal,NPL,2012,78879047680,5470253,5067729.5
Nepal,NPL,2013,81659658240,6217840,5912852
Nepal,NPL,2014,86568607744,7591334,6953472.5
Nepal,NPL,2015,90010624000,6904657,6325761.5
Nepal,NPL,2016,90400473088,9760756,9142872
Nepal,NPL,2017,98515976192,11647530,10913197
Nepal,NPL,2018,1.06025E+11,14833215,26941782
Nepal,NPL,2019,1.13083E+11,13428330,24847128
Nepal,NPL,2020,1.10722E+11,13944494,24926004
Nepal,NPL,2021,,14173067,
Netherlands,NLD,1990,5.45153E+11,161806910,201278930
Netherlands,NLD,1991,5.5845E+11,170227330,209322930
Netherlands,NLD,1992,5.67978E+11,170015200,238030910
Netherlands,NLD,1993,5.7512E+11,170206050,219223500
Netherlands,NLD,1994,5.9215E+11,170787550,215078200
Netherlands,NLD,1995,6.10602E+11,172300140,218405620
Netherlands,NLD,1996,6.31965E+11,181452350,215998780
Netherlands,NLD,1997,6.59323E+11,174492780,210250820
Netherlands,NLD,1998,6.90074E+11,175461140,215289500
Netherlands,NLD,1999,7.24812E+11,169934500,145769900
Netherlands,NLD,2000,7.55223E+11,171082220,129487870
Netherlands,NLD,2001,7.72797E+11,176207520,126893144
Netherlands,NLD,2002,7.74476E+11,175567730,131595380
Netherlands,NLD,2003,7.75681E+11,179005310,182491700
Netherlands,NLD,2004,7.91078E+11,180891780,190434750
Netherlands,NLD,2005,8.07302E+11,176917310,219354660
Netherlands,NLD,2006,8.35243E+11,172092060,234112850
Netherlands,NLD,2007,8.66755E+11,171874020,199166030
Netherlands,NLD,2008,8.85566E+11,174853120,223095740
Netherlands,NLD,2009,8.53094E+11,169529330,195168130
Netherlands,NLD,2010,8.64549E+11,181526740,223201800
Netherlands,NLD,2011,8.77959E+11,168259660,211469070
Netherlands,NLD,2012,8.68913E+11,164688780,189867470
Netherlands,NLD,2013,8.67782E+11,164674480,189865300
Netherlands,NLD,2014,8.80134E+11,157655580,171852420
Netherlands,NLD,2015,8.97377E+11,164142510,170323440
Netherlands,NLD,2016,9.17045E+11,164862030,170697500
Netherlands,NLD,2017,9.4374E+11,162493950,169265400
Netherlands,NLD,2018,9.66021E+11,158627840,170316180
Netherlands,NLD,2019,9.84912E+11,153032800,167326860
Netherlands,NLD,2020,9.47499E+11,137849520,151914850
Netherlands,NLD,2021,,141045420,
New Caledonia,NCL,1990,,1576355,
New Caledonia,NCL,1991,,1758618,
New Caledonia,NCL,1992,,1575469,
New Caledonia,NCL,1993,,1828244,
New Caledonia,NCL,1994,,1971181,
New Caledonia,NCL,1995,,2063132,
New Caledonia,NCL,1996,,2183915,
New Caledonia,NCL,1997,,1817470,
New Caledonia,NCL,1998,,1810016,
New Caledonia,NCL,1999,,2055504.1,
New Caledonia,NCL,2000,,2220454,
New Caledonia,NCL,2001,,1876642,
New Caledonia,NCL,2002,,2392238,
New Caledonia,NCL,2003,,2725557,
New Caledonia,NCL,2004,,2514913,
New Caledonia,NCL,2005,,2809699,
New Caledonia,NCL,2006,,2706642,
New Caledonia,NCL,2007,,2926788,
New Caledonia,NCL,2008,,2848035,
New Caledonia,NCL,2009,,2932650,
New Caledonia,NCL,2010,,3556595,
New Caledonia,NCL,2011,,3539688,
New Caledonia,NCL,2012,,3637863,
New Caledonia,NCL,2013,,3848731,
New Caledonia,NCL,2014,,4873267,
New Caledonia,NCL,2015,,4736359,
New Caledonia,NCL,2016,,5315237,
New Caledonia,NCL,2017,,5345160,
New Caledonia,NCL,2018,,5345641,
New Caledonia,NCL,2019,,5118680,
New Caledonia,NCL,2020,,5386592,
New Caledonia,NCL,2021,,5496273,
New Zealand,NZL,1990,93523509248,25502506,26872622
New Zealand,NZL,1991,92503670784,26182594,27016372
New Zealand,NZL,1992,93516029952,28166922,28328752
New Zealand,NZL,1993,99493036032,27761184,28350138
New Zealand,NZL,1994,1.04586E+11,27900044,29101726
New Zealand,NZL,1995,1.09525E+11,28003492,30327698
New Zealand,NZL,1996,1.13487E+11,29304544,32044328
New Zealand,NZL,1997,1.15813E+11,31278676,33824424
New Zealand,NZL,1998,1.16736E+11,29858540,31464406
New Zealand,NZL,1999,1.231E+11,31465590,34053336
New Zealand,NZL,2000,1.26676E+11,32246010,32045334
New Zealand,NZL,2001,1.31065E+11,34379212,33566588
New Zealand,NZL,2002,1.37191E+11,34542292,34319980
New Zealand,NZL,2003,1.43433E+11,36241476,37674150
New Zealand,NZL,2004,1.49211E+11,35836300,38986284
New Zealand,NZL,2005,1.54166E+11,37424068,41754224
New Zealand,NZL,2006,1.58608E+11,37330160,39893256
New Zealand,NZL,2007,1.6341E+11,36410664,40256436
New Zealand,NZL,2008,1.61588E+11,37509260,40647910
New Zealand,NZL,2009,1.61369E+11,34620670,35679380
New Zealand,NZL,2010,1.63835E+11,34811084,36427930
New Zealand,NZL,2011,1.67532E+11,34265852,36834492
New Zealand,NZL,2012,1.71286E+11,35945092,38899496
New Zealand,NZL,2013,1.75904E+11,35241004,39399220
New Zealand,NZL,2014,1.82612E+11,35438930,39127716
New Zealand,NZL,2015,1.89382E+11,35813108,38681868
New Zealand,NZL,2016,1.96446E+11,34152636,38117028
New Zealand,NZL,2017,2.03545E+11,35688124,38387190
New Zealand,NZL,2018,2.1007E+11,35704540,38786804
New Zealand,NZL,2019,2.13502E+11,37121030,39445252
New Zealand,NZL,2020,2.17479E+11,34456750,38792896
New Zealand,NZL,2021,,33789824,
Nicaragua,NIC,1990,14415928320,2043946,2685357.8
Nicaragua,NIC,1991,14388640768,1986324,2648222.5
Nicaragua,NIC,1992,14444231680,2372617,3173600
Nicaragua,NIC,1993,14387474432,2282398,3020238
Nicaragua,NIC,1994,14867689472,2517961,3241955
Nicaragua,NIC,1995,15746653184,2755058,3439155
Nicaragua,NIC,1996,16745663488,2847245,3429819.8
Nicaragua,NIC,1997,17409904640,3114466,3793749.8
Nicaragua,NIC,1998,18056105984,3392724,4208172.5
Nicaragua,NIC,1999,19326527488,3597173,4535690.5
Nicaragua,NIC,2000,20119222272,3721323,4427778
Nicaragua,NIC,2001,20714921984,3921750,4587412.5
Nicaragua,NIC,2002,20871098368,3989804,4569400.5
Nicaragua,NIC,2003,21397202944,4335245,5013350
Nicaragua,NIC,2004,22533859328,4377836,5167246.5
Nicaragua,NIC,2005,23498850304,4270109,5151770
Nicaragua,NIC,2006,24474804224,4418076,5691795.5
Nicaragua,NIC,2007,25717305344,4550682,6173227
Nicaragua,NIC,2008,26600630272,4365500,5676566.5
Nicaragua,NIC,2009,25724721152,4445091,5546950
Nicaragua,NIC,2010,26859304960,4467845,5370664.5
Nicaragua,NIC,2011,28555927552,4805903,5498525.5
Nicaragua,NIC,2012,30410928128,4549767,5704688.5
Nicaragua,NIC,2013,31909222400,4605408,5772983
Nicaragua,NIC,2014,33436348416,4745122,6440945
Nicaragua,NIC,2015,35038646272,5430953,7420505.5
Nicaragua,NIC,2016,36637446144,5406146,7442752.5
Nicaragua,NIC,2017,38334689280,5461305,7261720
Nicaragua,NIC,2018,37045227520,5199214,6908956
Nicaragua,NIC,2019,35683893248,5219314,6710284.5
Nicaragua,NIC,2020,34978304000,4556966,5873727
Nicaragua,NIC,2021,,5059770,
Niger,NER,1990,9022817280,601779,
Niger,NER,1991,8983162880,568790,
Niger,NER,1992,9162894336,528493,
Niger,NER,1993,9192367104,601843,
Niger,NER,1994,9362865152,579753,
Niger,NER,1995,9592933376,561917,
Niger,NER,1996,9602577408,642005,
Niger,NER,1997,9749254144,646057,
Niger,NER,1998,10721510400,697411,
Niger,NER,1999,10697969664,682581,
Niger,NER,2000,10568686592,693915,
Niger,NER,2001,11336833024,652799,
Niger,NER,2002,11894431744,695719,
Niger,NER,2003,12152613888,754479,
Niger,NER,2004,12196825088,809246,
Niger,NER,2005,13091080192,708628,
Niger,NER,2006,13867518976,687524,
Niger,NER,2007,14303337472,715992,
Niger,NER,2008,15409186816,801972,
Niger,NER,2009,15711607808,961487,
Niger,NER,2010,17059376128,1170164,
Niger,NER,2011,17461594112,1322299,
Niger,NER,2012,19303608320,1853797,
Niger,NER,2013,20329621504,2070535,
Niger,NER,2014,21679941632,2245619,
Niger,NER,2015,22632265728,2207243,
Niger,NER,2016,23931559936,2146714,
Niger,NER,2017,25128462336,2251561,
Niger,NER,2018,26940426240,1792657,
Niger,NER,2019,28541065216,2468624,
Niger,NER,2020,29562836992,2491381,
Niger,NER,2021,,2698898,
Nigeria,NGA,1990,3.10359E+11,38857280,37946220
Nigeria,NGA,1991,3.11471E+11,41929196,39990304
Nigeria,NGA,1992,3.25896E+11,46265316,44021496
Nigeria,NGA,1993,3.19263E+11,44814164,43919424
Nigeria,NGA,1994,3.13469E+11,34934724,37031868
Nigeria,NGA,1995,3.13241E+11,33416744,33844730
Nigeria,NGA,1996,3.26384E+11,36788590,36674580
Nigeria,NGA,1997,3.35971E+11,41008772,44945780
Nigeria,NGA,1998,3.44643E+11,37745960,43011150
Nigeria,NGA,1999,3.46656E+11,39586896,35221724
Nigeria,NGA,2000,3.64044E+11,78823110,47442680
Nigeria,NGA,2001,3.85587E+11,86718730,67967490
Nigeria,NGA,2002,4.44694E+11,94303640,78125010
Nigeria,NGA,2003,4.77367E+11,100008040,82223816
Nigeria,NGA,2004,5.21526E+11,98685310,87515420
Nigeria,NGA,2005,5.55105E+11,105757816,96890960
Nigeria,NGA,2006,5.88741E+11,97808930,74198060
Nigeria,NGA,2007,6.27545E+11,94269810,87913420
Nigeria,NGA,2008,6.69995E+11,94772180,91196610
Nigeria,NGA,2009,7.23842E+11,74885064,83359660
Nigeria,NGA,2010,7.81791E+11,112314216,97435280
Nigeria,NGA,2011,8.23288E+11,129568744,100152050
Nigeria,NGA,2012,8.58113E+11,109065930,76392120
Nigeria,NGA,2013,9.15361E+11,116360424,112696270
Nigeria,NGA,2014,9.73118E+11,122995920,117878536
Nigeria,NGA,2015,9.98931E+11,109231810,117099540
Nigeria,NGA,2016,9.8278E+11,116950170,118585200
Nigeria,NGA,2017,9.907E+11,112776760,108781180
Nigeria,NGA,2018,1.00975E+12,105230430,100927390
Nigeria,NGA,2019,1.03205E+12,127304180,119252460
Nigeria,NGA,2020,1.01353E+12,130176776,132798710
Nigeria,NGA,2021,,136986780,
Niue,NIU,1990,,7328,
Niue,NIU,1991,,7328,
Niue,NIU,1992,,7328,
Niue,NIU,1993,,7328,
Niue,NIU,1994,,7328,
Niue,NIU,1995,,7328,
Niue,NIU,1996,,7328,
Niue,NIU,1997,,7328,
Niue,NIU,1998,,7328,
Niue,NIU,1999,,7328,
Niue,NIU,2000,,7328,
Niue,NIU,2001,,7328,
Niue,NIU,2002,,7328,
Niue,NIU,2003,,3664,
Niue,NIU,2004,,3664,
Niue,NIU,2005,,3664,
Niue,NIU,2006,,3664,
Niue,NIU,2007,,3664,
Niue,NIU,2008,,7328,
Niue,NIU,2009,,3664,
Niue,NIU,2010,,3664,
Niue,NIU,2011,,7328,
Niue,NIU,2012,,7328,
Niue,NIU,2013,,7328,
Niue,NIU,2014,,10992,
Niue,NIU,2015,,7328,
Niue,NIU,2016,,7328,
Niue,NIU,2017,,7328,
Niue,NIU,2018,,10992,
Niue,NIU,2019,,10992,
Niue,NIU,2020,,11601,
Niue,NIU,2021,,11922,
Non-OECD (GCP),,1990,,10163391000,9272114000
Non-OECD (GCP),,1991,,10667420000,9368540000
Non-OECD (GCP),,1992,,9919621000,8421562000
Non-OECD (GCP),,1993,,10073713000,8954661000
Non-OECD (GCP),,1994,,10011703000,8986439000
Non-OECD (GCP),,1995,,10304480000,9277360000
Non-OECD (GCP),,1996,,10547807000,9693862000
Non-OECD (GCP),,1997,,10570791000,9696468000
Non-OECD (GCP),,1998,,10444574000,9480372000
Non-OECD (GCP),,1999,,10807047000,9650248000
Non-OECD (GCP),,2000,,11183247000,9802776000
Non-OECD (GCP),,2001,,11449833000,10188877000
Non-OECD (GCP),,2002,,11954429000,10572946000
Non-OECD (GCP),,2003,,13052141000,11460026000
Non-OECD (GCP),,2004,,13824935000,12062933000
Non-OECD (GCP),,2005,,14709045000,12698875000
Non-OECD (GCP),,2006,,15693009000,13508184000
Non-OECD (GCP),,2007,,16399130000,14335149000
Non-OECD (GCP),,2008,,17332754000,15317182000
Non-OECD (GCP),,2009,,17724686000,16095006000
Non-OECD (GCP),,2010,,19024690000,17226478000
Non-OECD (GCP),,2011,,20271270000,18502791000
Non-OECD (GCP),,2012,,20961466000,19339545000
Non-OECD (GCP),,2013,,21207600000,19760080000
Non-OECD (GCP),,2014,,21656617000,20162322000
Non-OECD (GCP),,2015,,21715622000,20305870000
Non-OECD (GCP),,2016,,21806698000,20448990000
Non-OECD (GCP),,2017,,22331613000,20940927000
Non-OECD (GCP),,2018,,22945098000,21443025000
Non-OECD (GCP),,2019,,23572503000,22089101000
Non-OECD (GCP),,2020,,23187470000,21708984000
Non-OECD (GCP),,2021,,24398340000,
North America,,1990,1.09258E+13,5993930000,5905412000
North America,,1991,1.09138E+13,5940200000,5838330000
North America,,1992,1.12981E+13,6065395700,6050900000
North America,,1993,1.1609E+13,6171408000,6104070000
North America,,1994,1.20766E+13,6295623700,6226593000
North America,,1995,1.24008E+13,6357527000,6257901600
North America,,1996,1.28686E+13,6582797000,6456946000
North America,,1997,1.34325E+13,6701181400,6637995500
North America,,1998,1.40173E+13,6772838000,6840927000
North America,,1999,1.46753E+13,6867971600,7029320700
North America,,2000,1.52898E+13,7113878000,7348941000
North America,,2001,1.54475E+13,7021613000,7274344400
North America,,2002,1.57358E+13,7073592300,7425725400
North America,,2003,1.61974E+13,7186931700,7605242000
North America,,2004,1.68141E+13,7285651000,7762906000
North America,,2005,1.74238E+13,7332226600,7922387000
North America,,2006,1.79392E+13,7267868000,7894376400
North America,,2007,1.83464E+13,7379332000,7852522500
North America,,2008,1.83385E+13,7160439300,7534429000
North America,,2009,1.78671E+13,6673073000,6989402000
North America,,2010,1.83327E+13,6879333400,7226663000
North America,,2011,1.8641E+13,6775450600,7083985400
North America,,2012,1.90523E+13,6591991300,6906137600
North America,,2013,1.94109E+13,6726552600,7004068400
North America,,2014,1.99065E+13,6763078700,7060279000
North America,,2015,2.04779E+13,6617363500,6995368000
North America,,2016,2.08162E+13,6473230300,6834560000
North America,,2017,2.1314E+13,6425780700,6812775400
North America,,2018,2.19486E+13,6614565000,7002959400
North America,,2019,2.24177E+13,6500849700,6882947000
North America,,2020,2.16205E+13,5805619000,6255642000
North America,,2021,,6137900000,
North America (GCP),,1990,,5898473000,5853745000
North America (GCP),,1991,,5845792300,5784755700
North America (GCP),,1992,,5972450000,5991555000
North America (GCP),,1993,,6077360000,6044867600
North America (GCP),,1994,,6196398600,6164153000
North America (GCP),,1995,,6251385300,6191215600
North America (GCP),,1996,,6470374000,6387419000
North America (GCP),,1997,,6583015000,6561682400
North America (GCP),,1998,,6655787500,6754508000
North America (GCP),,1999,,6745561000,6945076000
North America (GCP),,2000,,6979830000,7277359000
North America (GCP),,2001,,6882137000,7186742300
North America (GCP),,2002,,6929356000,7343563300
North America (GCP),,2003,,7035579000,7536771000
North America (GCP),,2004,,7137110000,7684202500
North America (GCP),,2005,,7176956400,7831394000
North America (GCP),,2006,,7102907400,7799962600
North America (GCP),,2007,,7209308700,7754610700
North America (GCP),,2008,,6989150000,7432712700
North America (GCP),,2009,,6503507500,6860693500
North America (GCP),,2010,,6702480000,7082028000
North America (GCP),,2011,,6598639000,6966094000
North America (GCP),,2012,,6415891000,6787644400
North America (GCP),,2013,,6549652000,6883540500
North America (GCP),,2014,,6583411000,6955678700
North America (GCP),,2015,,6430985700,6882131500
North America (GCP),,2016,,6292664000,6718739000
North America (GCP),,2017,,6248731000,6684768000
North America (GCP),,2018,,6436902000,6865010700
North America (GCP),,2019,,6316669000,6738024400
North America (GCP),,2020,,5642818000,6121662500
North America (GCP),,2021,,5960748500,
North America (excl. USA),,1990,,871434050,857528000
North America (excl. USA),,1991,,875212800,876237440
North America (excl. USA),,1992,,890175550,902682400
North America (excl. USA),,1993,,897045060,895867900
North America (excl. USA),,1994,,930045000,916129100
North America (excl. USA),,1995,,929728640,886869500
North America (excl. USA),,1996,,966366000,918362100
North America (excl. USA),,1997,,1009317000,994737100
North America (excl. USA),,1998,,1035708500,1033358000
North America (excl. USA),,1999,,1057639740,1043451970
North America (excl. USA),,2000,,1097527400,1104190700
North America (excl. USA),,2001,,1109624600,1105370500
North America (excl. USA),,2002,,1120893200,1129963300
North America (excl. USA),,2003,,1171127600,1117062000
North America (excl. USA),,2004,,1167688100,1139682400
North America (excl. USA),,2005,,1194622800,1193202300
North America (excl. USA),,2006,,1210704900,1177665800
North America (excl. USA),,2007,,1244044500,1200717600
North America (excl. USA),,2008,,1241570800,1206926600
North America (excl. USA),,2009,,1190095200,1204737400
North America (excl. USA),,2010,,1197941400,1255551700
North America (excl. USA),,2011,,1228821600,1261119900
North America (excl. USA),,2012,,1246537200,1249823500
North America (excl. USA),,2013,,1245626200,1260945300
North America (excl. USA),,2014,,1234207500,1217941600
North America (excl. USA),,2015,,1240785400,1200325900
North America (excl. USA),,2016,,1221472500,1170614800
North America (excl. USA),,2017,,1214823600,1177463600
North America (excl. USA),,2018,,1237907300,1198281600
North America (excl. USA),,2019,,1241705600,1190463400
North America (excl. USA),,2020,,1089928200,1058244100
North America (excl. USA),,2021,,1130564000,
North Korea,PRK,1990,,118378920,
North Korea,PRK,1991,,112819060,
North Korea,PRK,1992,,97981620,
North Korea,PRK,1993,,89581560,
North Korea,PRK,1994,,81580344,
North Korea,PRK,1995,,76082150,
North Korea,PRK,1996,,66291536,
North Korea,PRK,1997,,63678664,
North Korea,PRK,1998,,58749300,
North Korea,PRK,1999,,64139916,
North Korea,PRK,2000,,69164936,
North Korea,PRK,2001,,71664470,
North Korea,PRK,2002,,68641600,
North Korea,PRK,2003,,70139220,
North Korea,PRK,2004,,71721960,
North Korea,PRK,2005,,75010216,
North Korea,PRK,2006,,76170210,
North Korea,PRK,2007,,63478052,
North Korea,PRK,2008,,70329490,
North Korea,PRK,2009,,53462004,
North Korea,PRK,2010,,50091130,
North Korea,PRK,2011,,36185884,
North Korea,PRK,2012,,37565140,
North Korea,PRK,2013,,27013626,
North Korea,PRK,2014,,30543564,
North Korea,PRK,2015,,24623532,
North Korea,PRK,2016,,27571904,
North Korea,PRK,2017,,51735804,
North Korea,PRK,2018,,47629852,
North Korea,PRK,2019,,52764220,
North Korea,PRK,2020,,55336480,
North Korea,PRK,2021,,56380104,
North Macedonia,MKD,1990,22713264128,14184423,
North Macedonia,MKD,1991,21311680512,10035016,
North Macedonia,MKD,1992,19912525824,10984672,
North Macedonia,MKD,1993,18425206784,10123632,
North Macedonia,MKD,1994,18101260288,10534000,
North Macedonia,MKD,1995,17899481088,10636592,
